Granada;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5610;7914
Grécia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;1535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;730;561;1994;6859;18092;908;3014;920;2426
Guatemala;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8509;13458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1597;8719;0;0;17347;29100;1283;5350
Guiana;VINHOS DE MESA;114;36;0;0;252;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;783;3654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;1311;990;2577;2372;6525;2064;5823
Guiana Francesa;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;32;22;18
Guiné Bissau;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13000;11182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;90;0;0;0;0;0;0;0;0;0;0
Guiné Equatorial;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;548;1417;169;272;410;1015;956;1979;819;2530;1108;5336;5646;11983;0;0;0;0;2639;30563;8389;26808;0;0;0;0;0;0;0;0
Haiti;VINHOS DE MESA;0;0;0;0;1008;720;1008;811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1858;2564;0;0;0;0;0;0;996;1210;0;0;0;0;0;0;180;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;4500;5863;2700;3750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79500;144425;81873;129803;399128;471152;670379;831181;553503;741014
Honduras;VINHOS DE MESA;0;0;0;0;0;0;800;550;0;0;400;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2025;4387;0;0;6874;10220;7606;10060;8952;11625;8960;13575;8953;13400;0;0;8963;13055;8963;12890;0;0;0;0;7918;13470;0;0;0;0;0;0;0;0;0;0;162;580;14;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hong Kong;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2430;13460;50319;27188;0;0;2063;7975;1609;7653;16013;61224;18130;63534;1229;7837;6975;86199;1934;8180;1742;9029;9651;42020;15159;41987;12507;39390;9371;38218
Hungria;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540;4103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;583;0;0
Ilha de Man;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;175;11;121;97;445;165;641
Ilhas Virgens;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5500;1592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Índia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;273;7;10;13;86;247;1021
Indonésia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0
Irã;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;35;116;287;47;90
Iraque;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;624;4084;18019;2298;9596;86;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Irlanda;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3969;42795;5376;35690;0;0;0;0;0;0;0;0;0;0;0;0;7560;25767;0;0;29;257;36;208;0;0
Itália;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420;1217;54953;79397;2709;5423;7209;19860;0;0;1817;5251;1458;4828;11999;80298;792;5622;1710;11967;604;2492;0;0;585;3465;468;2248;3661;13260;587;1625;91;376;696;3715;1129;6151
Jamaica;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Japão;VINHOS DE MESA;0;0;0;0;84;60;802;559;0;0;800;249;0;0;0;0;3108;5080;2760;1932;12870;15755;1800;1580;20754;10900;900;1300;1800;2200;1800;2200;45;480;2964;4824;35647;41926;38620;41708;0;0;56630;64200;42000;35700;86120;105613;109555;132481;43806;41012;89562;76354;294275;330025;1914668;1186106;1579024;885479;672280;418175;32073;40010;135602;109557;166028;87286;426482;216282;561411;249932;325031;240334;357943;316867;232293;178333;217974;283436;112178;74628;100835;144662;29281;116961;91988;429088;106426;401774;31597;87853;34341;90954;33909;92886;36992;112342;40621;99642;36442;92674;39491;90275;37324;82208
Jordânia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;52;0;0;0;0
Letônia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387;3723;0;0;0;0;0;0;0;0;0;0
Líbano;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4698;2409;16906;9673;0;0;0;0;0;0;1350;6400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Libéria;VINHOS DE MESA;4160;1190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4083;5640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;658;3100;4441;20068;5155;17624;7554;23060;9145;34815
Luxemburgo;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4308;16804;5850;23842;1220;5354;785;2033;13606;42341;7845;42124;7344;32549;9547;65592;2444;16547;5135;29474;8281;52400;2295;17358;2759;21426;2719;21947;1778;11053;1666;11211;1086;5110;0;0;36;802
Malásia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;33;48;110;0;0;0;0;0;0
Malta;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;503;1192;3661;8828;3490;9688;3441;15454;3127;15587
Marshall, Ilhas;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;923;2436;7276;15786;6270;19639;8644;22561;7240;27178
Mauritânia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;85;0;0
México;VINHOS DE MESA;0;0;0;0;0;0;0;0;4055;3052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8948;15700;0;0;0;0;0;0;20;20;0;0;0;0;0;0;2453;15425;0;0;0;0;0;0;1350;7200;0;0;0;0;1521;24336;0;0;0;0;664;2292;2748;9744;4;4;24;226;9;2;6;33
Moçambique;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383;1927
Montenegro;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;46;9;20;14;65;0;0
Namíbia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nicarágua;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nigéria;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30444;16909;450;448;6666;10150;6905;11900;0;0;0;0;0;0;108;706;396;695;0;0;0;0;0;0;0;0;2025;2600;0;0;0;0;7560;10920;41;115;0;0;54;210;6449;10196;1350;2245;0;0;0;0;0;0;0;0;5175;6250;28437;38555;12094;26514;68247;113172;32234;50283
Noruega;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;111;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;120;0;0;0;0;0;0;0;0;0;0;0;0;268;644;447;1200;0;0;0;0;0;0;0;0;15700;20266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22361;42270;0;0;10044;10044;0;0;0;0;0;0;10268;78688;5104;31515;2375;19008;7179;50464;1058;6021;0;0;0;0;1295;9847;628;3139;1859;15134;1878;8320;2711;40316
Nova Caledônia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7227;11924;0;0
Nova Zelândia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11929;20686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2587;7992;2364;8817;1004;4092;2800;13675;809;3476;504;9472;1678;8140;969;5565;500;2832;95;515;657;10477;63;156
Omã;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;670
Países Baixos;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17284;23900;0;0;0;0;0;0;900;2100;0;0;900;2869;19886;27355;1073;3868;0;0;10071;16056;0;0;0;0;315;1398;0;0;0;0;0;0;0;0;17688;29556;17688;22385;451;1898;181046;364751;340412;783635;171654;136991;87368;302182;125414;395356;134879;539641;57792;255690;165289;773767;44987;186464;42953;190203;0;0;9451;32395;44882;148031;248;1532;3791;8484;7034;37240
Panamá;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;1980;0;0;0;0;0;0;0;0;0;0;47;1188;0;0;0;0;8378;12530;0;0;0;0;0;0;0;0;435;22;0;0;360;390;1125;1213;13;55;810;1030;1161;1882;24;30;0;0;0;0;39;2262;0;0;0;0;0;0;0;0;0;0;1183;3117;7918;29017;10821;28372;29520;48444;11490;49392
Paraguai;VINHOS DE MESA;89846;23980;237805;64075;291625;84402;332433;115041;243294;119429;371050;159863;545762;215643;524621;265879;384269;219251;536369;279188;493790;334829;433535;279997;465539;285267;575802;275231;646792;290660;1192784;578194;2265984;1385212;862410;678723;945007;397497;1707711;940967;815447;591663;1703732;1131271;2453167;1397338;13472058;7191046;8009291;4938690;7740082;4237782;5803671;3506945;5323718;2837778;5227268;3414233;4753743;2732135;4997801;2424927;2437964;1100645;2013803;841589;1121672;397471;2108658;760987;1967909;714154;1947106;873636;1285459;801519;2191901;1374088;486927;392087;510989;449197;240168;276281;354824;428279;481564;680828;521847;908028;495428;741370;985739;1655417;2393468;4274650;3234168;5494321;2419537;3826587;3299013;3869243;6522527;7192362;5076670;7156293
Peru;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;570;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2625;1938;5050;1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5193;19372;9755;17310;0;0;9720;17107;0;0
Polônia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9909;10184;0;0;0;0;20290;58353;6982;35797;20464;95198;11732;50684;21663;89158;19249;90960;30181;107957;11654;42781;11457;35402;0;0;720;4679;5;11;74;86;4;14;0;0
Porto Rico;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9990;14377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Portugal;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2100;1340;16080;21864;17741;28733;17732;13200;109074;165282;49090;48942;141000;168923;4577;18970;95;1031;47172;47022;23810;17627;71544;79141;47736;42586;0;0;0;0;0;0;18328;72413;7958;34518;6358;42633;1918;7613
Quênia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455;792;0;0;0;0;0;0;0;0;0;0;0;0;212;431;7661;31314;10600;15069;10600;13860;0;0;0;0;0;0;0;0;94;458;6;4;0;0;0;0;0;0;0;0;6771;31225;0;0;0;0;0;0;1440;2080
Reino Unido;VINHOS DE MESA;0;0;0;0;198;159;0;0;0;0;0;0;0;0;0;0;0;0;622;1220;0;0;270;493;9936;17250;0;0;0;0;261;315;0;0;12800;14300;0;0;45225;63380;22020;26600;0;0;0;0;0;0;176929;284738;419076;672817;381488;630871;634977;1024696;302771;482990;77310;166413;0;0;0;0;0;0;0;0;0;0;6102;25225;38281;49826;84613;144244;100097;155076;30092;68788;123624;295690;122629;285642;82937;334856;59161;305005;305807;1373747;68382;308407;117044;536681;60711;242883;67708;296827;34295;164592;22913;82722;25316;122394;18835;138154
República Dominicana;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17225;9944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;1188;0;0;601;2438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rússia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;21;0;0;0;0;0;0;0;0;0;0;0;0;177600;71988;334200;164744;266400;173160;6207658;2352768;21912914;5732280;0;0;0;0;4528176;2103968;5893291;14795694;190656;61440;47664;18240;0;0;0;0;0;0;0;0;1463;8550;181931;312926;66046;118618
São Tomé e Príncipe;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2184;2357;0;0;0;0;0;0;0;0
São Vicente e Granadinas;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;48;20;51
Senegal;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;556;178;369;567;940;353;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Serra Leoa;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;717;9240;13050;6525;12955;8101;15182
Singapura;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4504;14346;4322;15434
Suazilândia;VINHOS DE MESA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;24;0;0
